epoch,step,train_loss
0,49,0.002401138888671994
0,99,0.0016870074905455112
0,149,0.0013351209927350283
1,199,0.0009596838499419391
1,249,0.0011423096293583512
1,299,0.001239290926605463
2,349,0.0010146545246243477
2,399,0.0009439272689633071
2,449,0.0006992794806137681
3,499,0.0009813777869567275
3,549,0.0011347690597176552
3,599,0.0005853724433109164
4,649,0.0006102643674239516
4,699,0.0009118383750319481
4,749,0.0006338313105516136
5,799,0.0009435716783627868
5,849,0.0005648990045301616
5,899,0.0010896279709413648
6,949,0.0006104839849285781
6,999,0.0005501786363311112
6,1049,0.0008474856149405241
7,1099,0.0004430011904332787
7,1149,0.00037767423782497644
7,1199,0.0007707112235948443
8,1249,0.0005682457704097033
8,1299,0.0005394231411628425
8,1349,0.0005212548421695828
9,1399,0.0005822958773933351
9,1449,0.00047505562542937696
9,1499,0.00048622064059600234
