epoch,step,train_loss
0,49,0.0017377807525917888
0,99,0.0011830892181023955
0,149,0.0014039096422493458
0,199,0.0011072794441133738
0,249,0.0011054689530283213
0,299,0.001116482773795724
1,349,0.0009719959925860167
1,399,0.0009862459264695644
1,449,0.0009262103121727705
1,499,0.000704885576851666
1,549,0.0009478796273469925
1,599,0.0007327846833504736
2,649,0.0006153094582259655
2,699,0.0006595536833629012
2,749,0.0005744141526520252
2,799,0.0007527587004005909
2,849,0.0006900351727381349
2,899,0.0009329421445727348
3,949,0.0007114939508028328
3,999,0.0007084248936735094
3,1049,0.0005838703364133835
3,1099,0.000530072720721364
3,1149,0.0005192639073356986
3,1199,0.0005993579397909343
4,1249,0.0004964075051248074
4,1299,0.0005645493511110544
4,1349,0.0005628016078844666
4,1399,0.0005996115505695343
4,1449,0.00047573717893101275
4,1499,0.0005437829531729221
