epoch,step,train_loss
0,49,0.07067473232746124
0,99,0.03151824325323105
0,149,0.016041550785303116
0,199,0.012995447963476181
0,249,0.01067708432674408
0,299,0.007612030021846294
1,349,0.008412136696279049
1,399,0.007811275776475668
1,449,0.0060857003554701805
1,499,0.0060663348995149136
1,549,0.009175190702080727
1,599,0.006102276500314474
2,649,0.003940130118280649
2,699,0.00411683414131403
2,749,0.005290716886520386
2,799,0.00450895307585597
2,849,0.006127271335572004
2,899,0.003551207482814789
3,949,0.004048533271998167
3,999,0.008583253249526024
3,1049,0.0044006104581058025
3,1099,0.006182530429214239
3,1149,0.005579597316682339
3,1199,0.005353457294404507
4,1249,0.00965399295091629
4,1299,0.0057332394644618034
4,1349,0.006684944033622742
4,1399,0.004029438830912113
4,1449,0.00413124356418848
4,1499,0.005138159263879061
