epoch,step,train_loss
0,49,0.2324826568365097
0,99,0.0775914117693901
0,149,0.027146410197019577
1,199,0.02727540396153927
1,249,0.025627145543694496
1,299,0.019673079252243042
2,349,0.012656557373702526
2,399,0.008876649662852287
2,449,0.011472323909401894
3,499,0.011567400768399239
3,549,0.008220947347581387
3,599,0.007658869959414005
4,649,0.007410204503685236
4,699,0.007471853401511908
4,749,0.008147970773279667
5,799,0.00802628230303526
5,849,0.007235986180603504
5,899,0.004339205101132393
6,949,0.0047679501585662365
6,999,0.0035922371316701174
6,1049,0.010344651527702808
7,1099,0.004151583183556795
7,1149,0.0038206197787076235
