epoch,step,train_loss
0,49,0.002782275900244713
0,99,0.003959295339882374
0,149,0.0018643088405951858
1,199,0.0013988185673952103
1,249,0.0013191183097660542
1,299,0.0012911639641970396
2,349,0.0017188875935971737
2,399,0.001129050855524838
2,449,0.0014214962720870972
3,499,0.002809506841003895
3,549,0.0010774810798466206
3,599,0.0009284763946197927
4,649,0.0011731586419045925
4,699,0.0014996808022260666
4,749,0.0012489177752286196
5,799,0.0009350271429866552
5,849,0.000617914367467165
5,899,0.0007348285289481282
6,949,0.0006940128514543176
6,999,0.00138193741440773
6,1049,0.0010615219362080097
7,1099,0.0007343012257479131
7,1149,0.0008582265581935644
7,1199,0.0010993900941684842
8,1249,0.0008224041666835546
8,1299,0.0009614072041586041
8,1349,0.0011024349369108677
9,1399,0.0015383113641291857
9,1449,0.000741536496207118
9,1499,0.0012396910460665822
10,1549,0.0007350813830271363
10,1599,0.000982379773631692
10,1649,0.0015348539454862475
11,1699,0.0007887491956353188
11,1749,0.0006448556669056416
11,1799,0.00102134863846004
12,1849,0.001230984111316502
12,1899,0.0012300824746489525
12,1949,0.0007751233642920852
13,1999,0.0008138443226926029
13,2049,0.0006394300726242363
13,2099,0.0011440734378993511
14,2149,0.0008152730297297239
14,2199,0.0007045625243335962
14,2249,0.0015639530029147863
