epoch,step,train_loss
0,49,0.0014919850509613752
0,99,0.0010903642978519201
0,149,0.0011470140889286995
0,199,0.0011199655709788203
0,249,0.0011400450021028519
0,299,0.0013095361646264791
1,349,0.0011899201199412346
1,399,0.0011552497744560242
1,449,0.0007839943282306194
1,499,0.001293060602620244
1,549,0.001521829515695572
1,599,0.0009928880026564002
2,649,0.0011903004487976432
2,699,0.0010096596088260412
2,749,0.0008389574359171093
2,799,0.0009602265199646354
2,849,0.0010851089609786868
2,899,0.0014485155697911978
3,949,0.0013211386976763606
3,999,0.0015624100342392921
3,1049,0.0007303393795154989
3,1099,0.0007878245087340474
3,1149,0.0010294778039678931
3,1199,0.0007728524506092072
4,1249,0.0007954941829666495
4,1299,0.0008555181557312608
4,1349,0.0006844084709882736
4,1399,0.0008223028271459043
4,1449,0.0013584860134869814
4,1499,0.0009082587203010917
