epoch,step,train_loss
0,49,0.05216049402952194
1,99,0.012580573558807373
1,149,0.007879506796598434
2,199,0.0039138998836278915
3,249,0.0026622116565704346
3,299,0.0015072659589350224
4,349,0.0014813125599175692
5,399,0.0011559517588466406
5,449,0.00100417947396636
6,499,0.0009783197892829776
7,549,0.0009917882271111012
7,599,0.000642085331492126
8,649,0.0007055631140246987
9,699,0.0006163101061247289
9,749,0.0006142625352367759
10,799,0.0007241158746182919
11,849,0.0004707620246335864
11,899,0.0005384652758948505
12,949,0.0005377281922847033
12,999,0.0004490839783102274
13,1049,0.0006083911284804344
14,1099,0.00030967022757977247
14,1149,0.00034852305543608963
15,1199,0.0002999288262799382
16,1249,0.00029148030444048345
16,1299,0.00026283779880031943
17,1349,0.0003090791287831962
18,1399,0.0003008350613527
18,1449,0.00026960246032103896
19,1499,0.0002616607234813273
